,Index_Name,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
25,NYA,2021-01-07,14866.919922,14948.299805,14849.349609,14928.75,14928.75,5080870000.0,5080870000.0,61.83008,0.41600000000000004,14908.7998,"January 07, 21",0.0041600000000000005
26,NYA,2021-01-06,14594.480469,14898.490234,14590.410156,14788.839844,14788.839844,6049970000.0,6049970000.0,194.35938,1.3319999999999999,14759.24674,"January 06, 21",0.013319999999999999
27,NYA,2021-01-05,14378.700195,14579.280272999998,14378.700195,14536.530272999998,14536.530272999998,4582620000.0,4582620000.0,157.83008,1.0979999999999999,14498.17025,"January 05, 21",0.01098
28,NYA,2021-01-04,14601.450195,14605.75,14258.25,14376.700195,14376.700195,5006680000.0,5006680000.0,-224.75,-1.5390000000000001,14413.56673,"January 04, 21",-0.015390000000000001
29,NYA,2020-12-31,14469.0,14533.209961000002,14422.740234,14524.799805,14524.799805,3172510000.0,3172510000.0,55.79981,0.386,14493.583330000001,"December 31, 20",0.00386
30,NYA,2020-12-30,14447.959961000002,14520.570313,14447.959961000002,14477.480469,14477.480469,3145200000.0,3145200000.0,29.52051,0.204,14482.00358,"December 30, 20",0.0020399999999999997
31,NYA,2020-12-29,14500.030272999998,14515.80957,14371.870116999999,14397.919922,14397.919922,3387030000.0,3387030000.0,-102.11035,-0.7040000000000001,14428.5332,"December 29, 20",-0.00704
32,NYA,2020-12-28,14476.349609,14481.480469,14396.230469,14405.769531,14405.769531,3527460000.0,3527460000.0,-70.58008,-0.488,14427.826819999998,"December 28, 20",-0.00488
33,NYA,2020-12-24,14398.620116999999,14398.620116999999,14324.769531,14382.5,14382.5,1885090000.0,1885090000.0,-16.12012,-0.11199999999999999,14368.62988,"December 24, 20",-0.00112
34,NYA,2020-12-23,14397.009766,14457.290038999998,14397.009766,14398.620116999999,14398.620116999999,3772630000.0,3772630000.0,1.61035,0.011000000000000001,14417.639969999998,"December 23, 20",0.00011
35,NYA,2020-12-22,14368.55957,14368.990234,14305.620116999999,14321.339844,14321.339844,4023940000.0,4023940000.0,-47.21973,-0.32899999999999996,14331.9834,"December 22, 20",-0.00329
36,NYA,2020-12-21,14257.730469,14408.110352000002,14171.769531,14378.849609,14378.849609,4732160000.0,4732160000.0,121.11914,0.8490000000000001,14319.5765,"December 21, 20",0.008490000000000001
37,NYA,2020-12-18,14525.740234,14529.879883000001,14394.349609,14467.820313,14467.820313,7068340000.0,7068340000.0,-57.91992,-0.39899999999999997,14464.0166,"December 18, 20",-0.00399
38,NYA,2020-12-17,14488.69043,14519.990234,14472.19043,14516.730469,14516.730469,4184930000.0,4184930000.0,28.04004,0.19399999999999998,14502.97038,"December 17, 20",0.0019399999999999999
39,NYA,2020-12-16,14426.080078,14442.889647999998,14370.509766,14408.94043,14408.94043,4056950000.0,4056950000.0,-17.13965,-0.11900000000000001,14407.446609999999,"December 16, 20",-0.00119
40,NYA,2020-12-15,14303.030272999998,14410.150391,14271.360352000002,14402.320313,14402.320313,4360280000.0,4360280000.0,99.29004,0.6940000000000001,14361.27702,"December 15, 20",0.006940000000000001
41,NYA,2020-12-14,14445.360352000002,14459.650391,14214.030272999998,14214.929688,14214.929688,4594920000.0,4594920000.0,-230.43066,-1.595,14296.20345,"December 14, 20",-0.01595
42,NYA,2020-12-11,14332.969727000002,14369.240234,14260.889647999998,14355.290038999998,14355.290038999998,4367150000.0,4367150000.0,22.32031,0.156,14328.47331,"December 11, 20",0.00156
43,NYA,2020-12-10,14310.400391,14413.05957,14290.929688,14394.339844,14394.339844,4618240000.0,4618240000.0,83.93945,0.5870000000000001,14366.1097,"December 10, 20",0.00587
44,NYA,2020-12-09,14466.070313,14476.679688,14293.269531,14374.080078,14374.080078,5209940000.0,5209940000.0,-91.99023,-0.636,14381.3431,"December 09, 20",-0.00636
45,NYA,2020-12-08,14304.139647999998,14424.980469,14304.139647999998,14402.169922,14402.169922,4549670000.0,4549670000.0,98.03027,0.685,14377.09668,"December 08, 20",0.00685
46,NYA,2020-12-07,14375.549805,14386.980469,14314.469727000002,14354.969727000002,14354.969727000002,4788560000.0,4788560000.0,-20.58008,-0.14300000000000002,14352.139969999998,"December 07, 20",-0.00143
47,NYA,2020-12-04,14299.509766,14417.400391,14297.730469,14417.330078,14417.330078,5086370000.0,5086370000.0,117.82031,0.8240000000000001,14377.486980000001,"December 04, 20",0.00824
48,NYA,2020-12-03,14210.540038999998,14283.730469,14184.490234,14217.179688,14217.179688,5091760000.0,5091760000.0,6.63965,0.047,14228.4668,"December 03, 20",0.00047000000000000004
49,NYA,2020-12-02,14104.05957,14198.790038999998,14076.709961000002,14188.240234,14188.240234,5029620000.0,5029620000.0,84.18066,0.597,14154.580080000002,"December 02, 20",0.0059700000000000005
50,NYA,2020-12-01,14183.450195,14233.459961000002,14131.330078,14146.639647999998,14146.639647999998,5403660000.0,5403660000.0,-36.81055,-0.26,14170.47656,"December 01, 20",-0.0026
51,NYA,2020-11-30,14140.950195,14140.950195,13977.049805,14006.459961000002,14006.459961000002,6291400000.0,6291400000.0,-134.49023,-0.951,14041.48665,"November 30, 20",-0.00951
52,NYA,2020-11-27,14191.580078,14229.120116999999,14165.709961000002,14198.5,14198.5,2778450000.0,2778450000.0,6.91992,0.049,14197.77669,"November 27, 20",0.00049
53,NYA,2020-11-25,14249.5,14249.5,14122.099609,14191.580078,14191.580078,4902560000.0,4902560000.0,-57.91992,-0.406,14187.72656,"November 25, 20",-0.00406
54,NYA,2020-11-24,14158.709961000002,14271.089844,14138.379883000001,14249.5,14249.5,6267570000.0,6267570000.0,90.79004,0.6409999999999999,14219.65658,"November 24, 20",0.006409999999999999
55,NYA,2020-11-23,13827.0,14029.330078,13827.0,13998.240234,13998.240234,5036290000.0,5036290000.0,171.24023,1.238,13951.52344,"November 23, 20",0.01238
56,NYA,2020-11-20,13853.120116999999,13883.450195,13810.240234,13827.0,13827.0,4218970000.0,4218970000.0,-26.12012,-0.18899999999999997,13840.230140000001,"November 20, 20",-0.0018899999999999998
57,NYA,2020-11-19,13765.519531,13871.259766,13714.269531,13863.230469,13863.230469,4347200000.0,4347200000.0,97.71094,0.71,13816.25326,"November 19, 20",0.0071
58,NYA,2020-11-18,13986.410156,14004.610352000002,13808.370116999999,13808.650391,13808.650391,5274450000.0,5274450000.0,-177.75977,-1.271,13873.87695,"November 18, 20",-0.012709999999999999
59,NYA,2020-11-17,13880.80957,13989.339844,13818.759766,13949.099609,13949.099609,4799570000.0,4799570000.0,68.29004,0.49200000000000005,13919.06641,"November 17, 20",0.00492
60,NYA,2020-11-16,13946.19043,13985.509766,13879.179688,13982.19043,13982.19043,5281980000.0,5281980000.0,36.0,0.258,13948.95996,"November 16, 20",0.0025800000000000003
61,NYA,2020-11-13,13644.950195,13787.700195,13644.950195,13761.320313,13761.320313,4709670000.0,4709670000.0,116.37012,0.853,13731.323569999999,"November 13, 20",0.00853
62,NYA,2020-11-12,13645.450195,13675.240234,13476.230469,13551.469727000002,13551.469727000002,4890120000.0,4890120000.0,-93.98047,-0.6890000000000001,13567.64681,"November 12, 20",-0.00689
63,NYA,2020-11-11,13779.929688,13779.929688,13669.889647999998,13724.780272999998,13724.780272999998,4609970000.0,4609970000.0,-55.14941,-0.4,13724.86654,"November 11, 20",-0.004
64,NYA,2020-11-10,13663.179688,13732.620116999999,13577.019531,13707.990234,13707.990234,6024230000.0,6024230000.0,44.81055,0.32799999999999996,13672.543290000001,"November 10, 20",0.00328
65,NYA,2020-11-09,13726.209961000002,13930.879883000001,13608.379883000001,13611.650391,13611.650391,8556610000.0,8556610000.0,-114.55957,-0.835,13716.97005,"November 09, 20",-0.00835
66,NYA,2020-11-06,13233.450195,13270.469727,13188.240234,13218.669922,13218.669922,4833950000.0,4833950000.0,-14.78027,-0.11199999999999999,13225.793290000001,"November 06, 20",-0.00112
67,NYA,2020-11-05,13125.75,13252.830078,13125.75,13199.120117,13199.120117,4841190000.0,4841190000.0,73.37012,0.5589999999999999,13192.56673,"November 05, 20",0.0055899999999999995
68,NYA,2020-11-04,12916.230469,13161.519531,12868.620117,12978.950195,12978.950195,4783040000.0,4783040000.0,62.71973,0.486,13003.02995,"November 04, 20",0.00486
69,NYA,2020-11-03,12781.169922,12936.900391,12781.169922,12877.450195,12877.450195,4220070000.0,4220070000.0,96.28027,0.753,12865.1735,"November 03, 20",0.007529999999999999
70,NYA,2020-11-02,12573.339844,12675.129883,12535.929688,12662.169922,12662.169922,4310590000.0,4310590000.0,88.83008,0.706,12624.40983,"November 02, 20",0.0070599999999999994
71,NYA,2020-10-30,12448.69043,12492.620117,12293.75,12429.330078,12429.330078,4840450000.0,4840450000.0,-19.36035,-0.156,12405.2334,"October 30, 20",-0.00156
72,NYA,2020-10-29,12409.040039,12584.469727,12317.799805,12502.290039,12502.290039,4903070000.0,4903070000.0,93.25,0.7509999999999999,12468.186520000001,"October 29, 20",0.007509999999999999
73,NYA,2020-10-28,12575.290039,12617.580078,12411.099609,12415.419922,12415.419922,5129860000.0,5129860000.0,-159.87012,-1.271,12481.36654,"October 28, 20",-0.012709999999999999
74,NYA,2020-10-27,12921.25,12934.110352,12817.870117,12817.870117,12817.870117,3946990000.0,3946990000.0,-103.37988,-0.8,12856.61686,"October 27, 20",-0.008
75,NYA,2020-10-26,13063.799805,13063.799805,12815.280273,12936.389648,12936.389648,3988080000.0,3988080000.0,-127.41016,-0.975,12938.48991,"October 26, 20",-0.00975
76,NYA,2020-10-23,13145.919922,13215.589844,13117.820313,13199.860352,13199.860352,3646570000.0,3646570000.0,53.94043,0.41,13177.75684,"October 23, 20",0.0041
77,NYA,2020-10-22,13040.129883,13162.799805,13002.959961,13145.919922,13145.919922,4163630000.0,4163630000.0,105.79004,0.8109999999999999,13103.89323,"October 22, 20",0.00811
78,NYA,2020-10-21,13092.160156,13153.419922,13039.349609,13040.129883,13040.129883,4097750000.0,4097750000.0,-52.03027,-0.397,13077.63314,"October 21, 20",-0.0039700000000000004
79,NYA,2020-10-20,13018.509766,13198.019531,13018.509766,13092.160156,13092.160156,3901260000.0,3901260000.0,73.65039,0.5660000000000001,13102.89648,"October 20, 20",0.00566
80,NYA,2020-10-19,13169.320313,13247.75,12999.410156,13018.509766,13018.509766,4086200000.0,4086200000.0,-150.81055,-1.145,13088.55664,"October 19, 20",-0.01145
81,NYA,2020-10-16,13183.610352,13241.530273,13164.540039,13169.320313,13169.320313,4675890000.0,4675890000.0,-14.29004,-0.10800000000000001,13191.79688,"October 16, 20",-0.00108
82,NYA,2020-10-15,12974.129883,13148.700195,12960.980469,13137.25,13137.25,3717640000.0,3717640000.0,163.12012,1.2570000000000001,13082.31022,"October 15, 20",0.01257
83,NYA,2020-10-14,13222.360352,13267.160156,13135.900391,13143.160156,13143.160156,3840630000.0,3840630000.0,-79.2002,-0.599,13182.07357,"October 14, 20",-0.00599
84,NYA,2020-10-13,13271.25,13280.19043,13181.589844,13211.950195,13211.950195,3605150000.0,3605150000.0,-59.29981,-0.447,13224.57682,"October 13, 20",-0.00447
85,NYA,2020-10-12,13289.549805,13350.589844,13274.94043,13324.870117,13324.870117,3428970000.0,3428970000.0,35.32031,0.266,13316.80013,"October 12, 20",0.00266
86,NYA,2020-10-09,13256.820313,13297.0,13207.589844,13252.620117,13252.620117,3939060000.0,3939060000.0,-4.2002,-0.032,13252.40332,"October 09, 20",-0.00032
87,NYA,2020-10-08,13116.129883,13191.009766,13100.969727,13190.580078,13190.580078,3856190000.0,3856190000.0,74.4502,0.568,13160.85319,"October 08, 20",0.005679999999999999
88,NYA,2020-10-07,12950.55957,13073.0,12950.55957,13042.330078,13042.330078,3807830000.0,3807830000.0,91.77051,0.7090000000000001,13021.96322,"October 07, 20",0.007090000000000001
89,NYA,2020-10-06,12995.950195,13083.299805,12824.200195,12837.879883,12837.879883,4443380000.0,4443380000.0,-158.07031,-1.216,12915.126629999999,"October 06, 20",-0.012159999999999999
90,NYA,2020-10-05,12842.490234,12957.55957,12842.490234,12949.650391,12949.650391,3686920000.0,3686920000.0,107.16016,0.8340000000000001,12916.56673,"October 05, 20",0.00834
91,NYA,2020-10-02,12554.120117,12803.519531,12551.969727,12749.790039,12749.790039,3961550000.0,3961550000.0,195.66992,1.5590000000000002,12701.75977,"October 02, 20",0.015590000000000001
92,NYA,2020-10-01,12759.660156,12792.620117,12656.30957,12726.839844,12726.839844,4070530000.0,4070530000.0,-32.82031,-0.257,12725.25651,"October 01, 20",-0.00257
93,NYA,2020-09-30,12643.450195,12795.629883,12621.509766,12701.889648,12701.889648,4722530000.0,4722530000.0,58.43945,0.462,12706.3431,"September 30, 20",0.00462
94,NYA,2020-09-29,12660.929688,12688.700195,12562.530273,12602.639648,12602.639648,3651880000.0,3651880000.0,-58.29004,-0.46,12617.956709999999,"September 29, 20",-0.0046
95,NYA,2020-09-28,12650.049805,12735.160156,12642.969727,12677.540039,12677.540039,3946060000.0,3946060000.0,27.49023,0.217,12685.22331,"September 28, 20",0.00217
96,NYA,2020-09-25,12293.889648,12507.929688,12281.980469,12485.379883,12485.379883,3792220000.0,3792220000.0,191.49023,1.558,12425.09668,"September 25, 20",0.015580000000000002
97,NYA,2020-09-24,12314.580078,12476.129883,12228.969727,12365.540039,12365.540039,4599470000.0,4599470000.0,50.95996,0.414,12356.87988,"September 24, 20",0.00414
98,NYA,2020-09-23,12630.530273,12657.200195,12355.429688,12359.160156,12359.160156,4364500000.0,4364500000.0,-271.37012,-2.149,12457.26335,"September 23, 20",-0.021490000000000002
99,NYA,2020-09-22,12575.19043,12636.209961,12502.25,12602.540039,12602.540039,3963300000.0,3963300000.0,27.34961,0.217,12580.33333,"September 22, 20",0.00217
100,NYA,2020-09-21,12617.450195,12833.570313,12421.150391,12833.570313,12833.570313,4828350000.0,4828350000.0,216.12012,1.713,12696.09701,"September 21, 20",0.017130000000000003
101,NYA,2020-09-18,12937.599609,12962.639648,12779.400391,12833.570313,12833.570313,7068700000.0,7068700000.0,-104.0293,-0.804,12858.53678,"September 18, 20",-0.00804
102,NYA,2020-09-17,12866.169922,12981.339844,12824.44043,12948.450195,12948.450195,4371940000.0,4371940000.0,82.28027,0.64,12918.07682,"September 17, 20",0.0064
103,NYA,2020-09-16,13013.459961,13128.679688,12990.700195,12997.860352,12997.860352,4710030000.0,4710030000.0,-15.59961,-0.12,13039.08008,"September 16, 20",-0.0012
104,NYA,2020-09-15,13010.969727,13047.480469,12942.519531,12967.179688,12967.179688,4051460000.0,4051460000.0,-43.79004,-0.337,12985.72656,"September 15, 20",-0.00337
105,NYA,2020-09-14,12868.30957,12970.570313,12858.179688,12932.69043,12932.69043,3832130000.0,3832130000.0,64.38086,0.5,12920.480140000001,"September 14, 20",0.005
106,NYA,2020-09-11,12779.980469,12827.860352,12683.339844,12773.040039,12773.040039,3704450000.0,3704450000.0,-6.94043,-0.054000000000000006,12761.41341,"September 11, 20",-0.00054
107,NYA,2020-09-10,12924.5,12964.200195,12688.320313,12706.69043,12706.69043,4192250000.0,4192250000.0,-217.80957,-1.685,12786.40365,"September 10, 20",-0.01685
108,NYA,2020-09-09,12806.240234,12969.459961,12803.740234,12885.799805,12885.799805,3920830000.0,3920830000.0,79.55957,0.621,12886.33333,"September 09, 20",0.00621
109,NYA,2020-09-08,12777.549805,12816.0,12659.160156,12688.070313,12688.070313,4665600000.0,4665600000.0,-89.47949,-0.7,12721.07682,"September 08, 20",-0.006999999999999999
110,NYA,2020-09-04,13022.469727,13069.969727,12723.790039,12966.139648,12966.139648,4431440000.0,4431440000.0,-56.33008,-0.433,12919.96647,"September 04, 20",-0.00433
111,NYA,2020-09-03,13253.799805,13285.089844,12887.599609,12966.139648,12966.139648,4898680000.0,4898680000.0,-287.66016,-2.17,13046.27637,"September 03, 20",-0.0217
112,NYA,2020-09-02,13132.709961,13299.730469,13112.820313,13276.740234,13276.740234,4285190000.0,4285190000.0,144.03027,1.097,13229.76367,"September 02, 20",0.01097
113,NYA,2020-09-01,13032.040039,13113.929688,13004.169922,13113.740234,13113.740234,4083110000.0,4083110000.0,81.7002,0.627,13077.27995,"September 01, 20",0.00627
114,NYA,2020-08-31,13134.389648,13136.549805,13043.629883,13045.599609,13045.599609,4342290000.0,4342290000.0,-88.79004,-0.6759999999999999,13075.25977,"August 31, 20",-0.0067599999999999995
115,NYA,2020-08-28,13115.370117,13173.969727,13066.719727,13170.959961,13170.959961,3855880000.0,3855880000.0,55.58984,0.424,13137.21647,"August 28, 20",0.00424
116,NYA,2020-08-27,13066.150391,13111.450195,13012.969727,13068.80957,13068.80957,3929560000.0,3929560000.0,2.65918,0.02,13064.40983,"August 27, 20",0.0002
117,NYA,2020-08-26,13006.179688,13057.860352,12975.959961,13042.540039,13042.540039,3754360000.0,3754360000.0,36.36035,0.28,13025.45345,"August 26, 20",0.0028
118,NYA,2020-08-25,13029.900391,13029.900391,12943.150391,13001.990234,13001.990234,3619300000.0,3619300000.0,-27.91016,-0.214,12991.68034,"August 25, 20",-0.00214
119,NYA,2020-08-24,12904.950195,12973.400391,12881.400391,12972.879883,12972.879883,3728690000.0,3728690000.0,67.92969,0.526,12942.56022,"August 24, 20",0.00526
120,NYA,2020-08-21,12782.05957,12814.110352,12762.94043,12809.070313,12809.070313,3705420000.0,3705420000.0,27.01074,0.21100000000000002,12795.3737,"August 21, 20",0.0021100000000000003
121,NYA,2020-08-20,12751.290039,12832.330078,12739.0,12812.860352,12812.860352,3642850000.0,3642850000.0,61.57031,0.483,12794.730140000001,"August 20, 20",0.00483
122,NYA,2020-08-19,12931.080078,12946.80957,12843.280273,12859.879883,12859.879883,3884480000.0,3884480000.0,-71.2002,-0.551,12883.32324,"August 19, 20",-0.00551
123,NYA,2020-08-18,12967.94043,12975.540039,12877.19043,12910.330078,12910.330078,3881310000.0,3881310000.0,-57.61035,-0.444,12921.02018,"August 18, 20",-0.0044399999999999995
124,NYA,2020-08-17,12942.30957,12954.919922,12917.719727,12936.110352,12936.110352,3671290000.0,3671290000.0,-6.19922,-0.048,12936.25,"August 17, 20",-0.00047999999999999996
125,NYA,2020-08-14,12864.740234,12932.889648,12856.69043,12902.5,12902.5,3193400000.0,3193400000.0,37.75977,0.294,12897.36003,"August 14, 20",0.00294
126,NYA,2020-08-13,12914.700195,12965.589844,12885.509766,12919.150391,12919.150391,3648810000.0,3648810000.0,4.4502,0.034,12923.41667,"August 13, 20",0.00033999999999999997
127,NYA,2020-08-12,12984.900391,13010.860352,12944.780273,12974.830078,12974.830078,3768560000.0,3768560000.0,-10.07031,-0.078,12976.82357,"August 12, 20",-0.00078
128,NYA,2020-08-11,12996.429688,13003.589844,12826.870117,12849.429688,12849.429688,5087650000.0,5087650000.0,-147.0,-1.131,12893.29655,"August 11, 20",-0.011309999999999999
129,NYA,2020-08-10,12797.780273,12854.519531,12794.530273,12844.019531,12844.019531,4318570000.0,4318570000.0,46.23926,0.361,12831.02311,"August 10, 20",0.00361
130,NYA,2020-08-07,12655.700195,12766.049805,12650.679688,12765.839844,12765.839844,4104860000.0,4104860000.0,110.13965,0.87,12727.52311,"August 07, 20",0.0087
131,NYA,2020-08-06,12702.879883,12731.290039,12659.30957,12729.169922,12729.169922,4267490000.0,4267490000.0,26.29004,0.207,12706.58984,"August 06, 20",0.00207
132,NYA,2020-08-05,12612.089844,12751.360352,12612.089844,12731.549805,12731.549805,4732220000.0,4732220000.0,119.45996,0.9470000000000001,12698.33333,"August 05, 20",0.009470000000000001
133,NYA,2020-08-04,12548.929688,12612.469727,12532.610352,12612.110352,12612.110352,4621670000.0,4621670000.0,63.18066,0.503,12585.730140000001,"August 04, 20",0.00503
134,NYA,2020-08-03,12513.209961,12562.269531,12470.469727,12536.80957,12536.80957,4643640000.0,4643640000.0,23.59961,0.18899999999999997,12523.18294,"August 03, 20",0.0018899999999999998
135,NYA,2020-07-31,12509.330078,12509.330078,12320.730469,12465.049805,12465.049805,5117260000.0,5117260000.0,-44.28027,-0.354,12431.70345,"July 31, 20",-0.0035399999999999997
136,NYA,2020-07-30,12491.459961,12544.799805,12393.799805,12533.280273,12533.280273,4254010000.0,4254010000.0,41.82031,0.335,12490.626629999999,"July 30, 20",0.00335
137,NYA,2020-07-29,12533.459961,12688.69043,12533.459961,12669.620117,12669.620117,4676300000.0,4676300000.0,136.16016,1.0859999999999999,12630.59017,"July 29, 20",0.01086
138,NYA,2020-07-28,12515.839844,12563.450195,12482.269531,12491.219727,12491.219727,4027890000.0,4027890000.0,-24.62012,-0.19699999999999998,12512.31315,"July 28, 20",-0.00197
139,NYA,2020-07-27,12481.009766,12556.55957,12444.509766,12553.129883,12553.129883,3963910000.0,3963910000.0,72.12012,0.578,12518.06641,"July 27, 20",0.0057799999999999995
140,NYA,2020-07-24,12488.679688,12522.19043,12427.660156,12461.780273,12461.780273,3894900000.0,3894900000.0,-26.89941,-0.215,12470.54362,"July 24, 20",-0.00215
141,NYA,2020-07-23,12567.169922,12617.179688,12459.05957,12510.870117,12510.870117,4290460000.0,4290460000.0,-56.2998,-0.44799999999999995,12529.03646,"July 23, 20",-0.00448
142,NYA,2020-07-22,12508.679688,12578.980469,12480.730469,12569.070313,12569.070313,4255190000.0,4255190000.0,60.39063,0.483,12542.92708,"July 22, 20",0.00483
143,NYA,2020-07-21,12492.080078,12570.709961,12481.969727,12508.679688,12508.679688,4547960000.0,4547960000.0,16.59961,0.133,12520.45313,"July 21, 20",0.00133
144,NYA,2020-07-20,12413.150391,12432.769531,12352.719727,12392.980469,12392.980469,3971200000.0,3971200000.0,-20.16992,-0.162,12392.82324,"July 20, 20",-0.00162
145,NYA,2020-07-17,12395.759766,12427.490234,12339.870117,12402.740234,12402.740234,3993830000.0,3993830000.0,6.98047,0.055999999999999994,12390.03353,"July 17, 20",0.00056
146,NYA,2020-07-16,12310.179688,12381.379883,12295.69043,12350.110352,12350.110352,3961230000.0,3961230000.0,39.93066,0.324,12342.39355,"July 16, 20",0.00324
147,NYA,2020-07-15,12377.650391,12419.799805,12309.259766,12391.320313,12391.320313,4669760000.0,4669760000.0,13.66992,0.11,12373.45996,"July 15, 20",0.0011
148,NYA,2020-07-14,11989.410156,12215.150391,11963.5,12014.669922,12014.669922,4476170000.0,4476170000.0,25.25977,0.21100000000000002,12064.4401,"July 14, 20",0.0021100000000000003
149,NYA,2020-07-13,12159.75,12242.679688,12000.980469,12014.669922,12014.669922,4890780000.0,4890780000.0,-145.08008,-1.193,12086.11003,"July 13, 20",-0.01193
150,NYA,2020-07-10,11935.299805,12079.110352,11906.209961,12075.580078,12075.580078,4515340000.0,4515340000.0,140.28027,1.175,12020.30013,"July 10, 20",0.01175
151,NYA,2020-07-09,12089.240234,12103.160156,11831.040039,11928.629883,11928.629883,4829020000.0,4829020000.0,-160.61035,-1.329,11954.27669,"July 09, 20",-0.01329
152,NYA,2020-07-08,12023.570313,12095.179688,11971.889648,12086.389648,12086.389648,4927700000.0,4927700000.0,62.81934,0.522,12051.15299,"July 08, 20",0.005220000000000001
